emissions_lucf,emissions_factor(kg/kwh),emissions_gdp(kg/$ppp),emissions_in_trade,co2_oil,co2_cement,co2_coal,co2_gas,agriculture,land_use_forestry,waste,industry,manufact_construction,transport,electr_heat,buildings,fugitive_emission,other_fuel_combustion,aviation_shipping,Entity,Year,country_isin
160780000.0,0.06,0.09,0.47,33134118.75,872009.75,46878709.0,16781063.5,54752500.0,-6952500.0,3210000.0,4340000.0,10250000.0,22607500.0,57690000.0,3350000.0,8492500.0,3040000.0,3215000.0,Australia,2012-03-31,AU
160780000.0,0.06,0.09,0.47,33134118.75,872009.75,46878709.0,16781063.5,54752500.0,-6952500.0,3210000.0,4340000.0,10250000.0,22607500.0,57690000.0,3350000.0,8492500.0,3040000.0,3215000.0,Australia,2012-06-30,AU
160780000.0,0.06,0.09,0.47,33134118.75,872009.75,46878709.0,16781063.5,54752500.0,-6952500.0,3210000.0,4340000.0,10250000.0,22607500.0,57690000.0,3350000.0,8492500.0,3040000.0,3215000.0,Australia,2012-09-30,AU
160780000.0,0.06,0.09,0.47,33134118.75,872009.75,46878709.0,16781063.5,54752500.0,-6952500.0,3210000.0,4340000.0,10250000.0,22607500.0,57690000.0,3350000.0,8492500.0,3040000.0,3215000.0,Australia,2012-12-31,AU
138815000.0,0.06,0.09,-0.35,33641617.0,813839.25,43564005.25,17205259.25,34520000.0,-6657500.0,3005000.0,4197500.0,10252500.0,22957500.0,55660000.0,3420000.0,8397500.0,3062500.0,3222500.0,Australia,2013-03-31,AU
138815000.0,0.06,0.09,-0.35,33641617.0,813839.25,43564005.25,17205259.25,34520000.0,-6657500.0,3005000.0,4197500.0,10252500.0,22957500.0,55660000.0,3420000.0,8397500.0,3062500.0,3222500.0,Australia,2013-06-30,AU
138815000.0,0.06,0.09,-0.35,33641617.0,813839.25,43564005.25,17205259.25,34520000.0,-6657500.0,3005000.0,4197500.0,10252500.0,22957500.0,55660000.0,3420000.0,8397500.0,3062500.0,3222500.0,Australia,2013-09-30,AU
138815000.0,0.06,0.09,-0.35,33641617.0,813839.25,43564005.25,17205259.25,34520000.0,-6657500.0,3005000.0,4197500.0,10252500.0,22957500.0,55660000.0,3420000.0,8397500.0,3062500.0,3222500.0,Australia,2013-12-31,AU
141552500.0,0.06,0.09,-0.17,34862507.75,794946.0,42598148.0,18193332.0,40012500.0,-6822500.0,3045000.0,4312500.0,10252500.0,22995000.0,53202500.0,3542500.0,7967500.0,3047500.0,3512500.0,Australia,2014-03-31,AU
141552500.0,0.06,0.09,-0.17,34862507.75,794946.0,42598148.0,18193332.0,40012500.0,-6822500.0,3045000.0,4312500.0,10252500.0,22995000.0,53202500.0,3542500.0,7967500.0,3047500.0,3512500.0,Australia,2014-06-30,AU
141552500.0,0.06,0.09,-0.17,34862507.75,794946.0,42598148.0,18193332.0,40012500.0,-6822500.0,3045000.0,4312500.0,10252500.0,22995000.0,53202500.0,3542500.0,7967500.0,3047500.0,3512500.0,Australia,2014-09-30,AU
141552500.0,0.06,0.09,-0.17,34862507.75,794946.0,42598148.0,18193332.0,40012500.0,-6822500.0,3045000.0,4312500.0,10252500.0,22995000.0,53202500.0,3542500.0,7967500.0,3047500.0,3512500.0,Australia,2014-12-31,AU
141617500.0,0.06,0.09,-0.37,34486177.5,772448.75,43740238.5,18090603.5,37917500.0,-7027500.0,2885000.0,4480000.0,9422500.0,23537500.0,54895000.0,3610000.0,8762500.0,3132500.0,3352500.0,Australia,2015-03-31,AU
141617500.0,0.06,0.09,-0.37,34486177.5,772448.75,43740238.5,18090603.5,37917500.0,-7027500.0,2885000.0,4480000.0,9422500.0,23537500.0,54895000.0,3610000.0,8762500.0,3132500.0,3352500.0,Australia,2015-06-30,AU
141617500.0,0.06,0.09,-0.37,34486177.5,772448.75,43740238.5,18090603.5,37917500.0,-7027500.0,2885000.0,4480000.0,9422500.0,23537500.0,54895000.0,3610000.0,8762500.0,3132500.0,3352500.0,Australia,2015-09-30,AU
141617500.0,0.06,0.09,-0.37,34486177.5,772448.75,43740238.5,18090603.5,37917500.0,-7027500.0,2885000.0,4480000.0,9422500.0,23537500.0,54895000.0,3610000.0,8762500.0,3132500.0,3352500.0,Australia,2015-12-31,AU
144330000.0,0.06,0.09,-1.61,34686238.0,741586.5,45430958.5,18988929.0,30025000.0,982500.0,3030000.0,4547500.0,9375000.0,23897500.0,56420000.0,3707500.0,9067500.0,3280000.0,3505000.0,Australia,2016-03-31,AU
144330000.0,0.06,0.09,-1.61,34686238.0,741586.5,45430958.5,18988929.0,30025000.0,982500.0,3030000.0,4547500.0,9375000.0,23897500.0,56420000.0,3707500.0,9067500.0,3280000.0,3505000.0,Australia,2016-06-30,AU
144330000.0,0.06,0.09,-1.61,34686238.0,741586.5,45430958.5,18988929.0,30025000.0,982500.0,3030000.0,4547500.0,9375000.0,23897500.0,56420000.0,3707500.0,9067500.0,3280000.0,3505000.0,Australia,2016-09-30,AU
144330000.0,0.06,0.09,-1.61,34686238.0,741586.5,45430958.5,18988929.0,30025000.0,982500.0,3030000.0,4547500.0,9375000.0,23897500.0,56420000.0,3707500.0,9067500.0,3280000.0,3505000.0,Australia,2016-12-31,AU
155770000.0,0.06,0.09,-1.61,34896223.75,755044.75,44242910.25,19101310.75,40827500.0,822500.0,3052500.0,4465000.0,9387500.0,24420000.0,56547500.0,3717500.0,9132500.0,3397500.0,3802500.0,Australia,2017-03-31,AU
155770000.0,0.06,0.09,-1.61,34896223.75,755044.75,44242910.25,19101310.75,40827500.0,822500.0,3052500.0,4465000.0,9387500.0,24420000.0,56547500.0,3717500.0,9132500.0,3397500.0,3802500.0,Australia,2017-06-30,AU
155770000.0,0.06,0.09,-1.61,34896223.75,755044.75,44242910.25,19101310.75,40827500.0,822500.0,3052500.0,4465000.0,9387500.0,24420000.0,56547500.0,3717500.0,9132500.0,3397500.0,3802500.0,Australia,2017-09-30,AU
155770000.0,0.06,0.09,-1.61,34896223.75,755044.75,44242910.25,19101310.75,40827500.0,822500.0,3052500.0,4465000.0,9387500.0,24420000.0,56547500.0,3717500.0,9132500.0,3397500.0,3802500.0,Australia,2017-12-31,AU
154815000.0,0.06,0.08,-2.25,35696167.5,736617.5,42410054.75,19942576.75,39885000.0,972500.0,3077500.0,4360000.0,9830000.0,24910000.0,55315000.0,3775000.0,9292500.0,3402500.0,4025000.0,Australia,2018-03-31,AU
154815000.0,0.06,0.08,-2.25,35696167.5,736617.5,42410054.75,19942576.75,39885000.0,972500.0,3077500.0,4360000.0,9830000.0,24910000.0,55315000.0,3775000.0,9292500.0,3402500.0,4025000.0,Australia,2018-06-30,AU
154815000.0,0.06,0.08,-2.25,35696167.5,736617.5,42410054.75,19942576.75,39885000.0,972500.0,3077500.0,4360000.0,9830000.0,24910000.0,55315000.0,3775000.0,9292500.0,3402500.0,4025000.0,Australia,2018-09-30,AU
154815000.0,0.06,0.08,-2.25,35696167.5,736617.5,42410054.75,19942576.75,39885000.0,972500.0,3077500.0,4360000.0,9830000.0,24910000.0,55315000.0,3775000.0,9292500.0,3402500.0,4025000.0,Australia,2018-12-31,AU
17625000.0,0.04,0.05,10.74,8162175.5,418136.75,3671794.0,4234299.25,1855000.0,-1767500.0,485000.0,882500.0,2767500.0,5412500.0,5467500.0,2027500.0,72500.0,425000.0,522500.0,Austria,2012-03-31,AT
17625000.0,0.04,0.05,10.74,8162175.5,418136.75,3671794.0,4234299.25,1855000.0,-1767500.0,485000.0,882500.0,2767500.0,5412500.0,5467500.0,2027500.0,72500.0,425000.0,522500.0,Austria,2012-06-30,AT
17625000.0,0.04,0.05,10.74,8162175.5,418136.75,3671794.0,4234299.25,1855000.0,-1767500.0,485000.0,882500.0,2767500.0,5412500.0,5467500.0,2027500.0,72500.0,425000.0,522500.0,Austria,2012-09-30,AT
17625000.0,0.04,0.05,10.74,8162175.5,418136.75,3671794.0,4234299.25,1855000.0,-1767500.0,485000.0,882500.0,2767500.0,5412500.0,5467500.0,2027500.0,72500.0,425000.0,522500.0,Austria,2012-12-31,AT
17762500.0,0.04,0.05,9.76,8367119.5,414101.25,3740069.25,4080904.0,1845000.0,-1767500.0,457500.0,882500.0,2677500.0,5777500.0,5300000.0,2080000.0,70000.0,440000.0,500000.0,Austria,2013-03-31,AT
17762500.0,0.04,0.05,9.76,8367119.5,414101.25,3740069.25,4080904.0,1845000.0,-1767500.0,457500.0,882500.0,2677500.0,5777500.0,5300000.0,2080000.0,70000.0,440000.0,500000.0,Austria,2013-06-30,AT
17762500.0,0.04,0.05,9.76,8367119.5,414101.25,3740069.25,4080904.0,1845000.0,-1767500.0,457500.0,882500.0,2677500.0,5777500.0,5300000.0,2080000.0,70000.0,440000.0,500000.0,Austria,2013-09-30,AT
17762500.0,0.04,0.05,9.76,8367119.5,414101.25,3740069.25,4080904.0,1845000.0,-1767500.0,457500.0,882500.0,2677500.0,5777500.0,5300000.0,2080000.0,70000.0,440000.0,500000.0,Austria,2013-12-31,AT
16820000.0,0.04,0.05,10.49,8108356.25,409747.75,3450505.75,3734535.25,1870000.0,-1767500.0,432500.0,900000.0,2555000.0,5662500.0,4845000.0,1835000.0,67500.0,417500.0,497500.0,Austria,2014-03-31,AT
16820000.0,0.04,0.05,10.49,8108356.25,409747.75,3450505.75,3734535.25,1870000.0,-1767500.0,432500.0,900000.0,2555000.0,5662500.0,4845000.0,1835000.0,67500.0,417500.0,497500.0,Austria,2014-06-30,AT
16820000.0,0.04,0.05,10.49,8108356.25,409747.75,3450505.75,3734535.25,1870000.0,-1767500.0,432500.0,900000.0,2555000.0,5662500.0,4845000.0,1835000.0,67500.0,417500.0,497500.0,Austria,2014-09-30,AT
16820000.0,0.04,0.05,10.49,8108356.25,409747.75,3450505.75,3734535.25,1870000.0,-1767500.0,432500.0,900000.0,2555000.0,5662500.0,4845000.0,1835000.0,67500.0,417500.0,497500.0,Austria,2014-12-31,AT
17102500.0,0.04,0.05,9.64,8252505.0,425374.25,3593244.5,3989691.5,1867500.0,-1767500.0,412500.0,922500.0,2595000.0,5787500.0,4847500.0,1945000.0,65000.0,425000.0,535000.0,Austria,2015-03-31,AT
17102500.0,0.04,0.05,9.64,8252505.0,425374.25,3593244.5,3989691.5,1867500.0,-1767500.0,412500.0,922500.0,2595000.0,5787500.0,4847500.0,1945000.0,65000.0,425000.0,535000.0,Austria,2015-06-30,AT
17102500.0,0.04,0.05,9.64,8252505.0,425374.25,3593244.5,3989691.5,1867500.0,-1767500.0,412500.0,922500.0,2595000.0,5787500.0,4847500.0,1945000.0,65000.0,425000.0,535000.0,Austria,2015-09-30,AT
17102500.0,0.04,0.05,9.64,8252505.0,425374.25,3593244.5,3989691.5,1867500.0,-1767500.0,412500.0,922500.0,2595000.0,5787500.0,4847500.0,1945000.0,65000.0,425000.0,535000.0,Austria,2015-12-31,AT
17132500.0,0.04,0.05,9.43,8530639.0,432250.0,3333711.25,4182238.0,1872500.0,-1780000.0,392500.0,930000.0,2677500.0,5995000.0,4557500.0,1997500.0,65000.0,430000.0,582500.0,Austria,2016-03-31,AT
17132500.0,0.04,0.05,9.43,8530639.0,432250.0,3333711.25,4182238.0,1872500.0,-1780000.0,392500.0,930000.0,2677500.0,5995000.0,4557500.0,1997500.0,65000.0,430000.0,582500.0,Austria,2016-06-30,AT
17132500.0,0.04,0.05,9.43,8530639.0,432250.0,3333711.25,4182238.0,1872500.0,-1780000.0,392500.0,930000.0,2677500.0,5995000.0,4557500.0,1997500.0,65000.0,430000.0,582500.0,Austria,2016-09-30,AT
17132500.0,0.04,0.05,9.43,8530639.0,432250.0,3333711.25,4182238.0,1872500.0,-1780000.0,392500.0,930000.0,2677500.0,5995000.0,4557500.0,1997500.0,65000.0,430000.0,582500.0,Austria,2016-12-31,AT
17677500.0,0.04,0.05,9.12,8640146.25,427597.25,3505796.75,4491597.25,1857500.0,-1780000.0,377500.0,892500.0,2660000.0,6135000.0,4997500.0,2050000.0,65000.0,425000.0,565000.0,Austria,2017-03-31,AT
17677500.0,0.04,0.05,9.12,8640146.25,427597.25,3505796.75,4491597.25,1857500.0,-1780000.0,377500.0,892500.0,2660000.0,6135000.0,4997500.0,2050000.0,65000.0,425000.0,565000.0,Austria,2017-06-30,AT
17677500.0,0.04,0.05,9.12,8640146.25,427597.25,3505796.75,4491597.25,1857500.0,-1780000.0,377500.0,892500.0,2660000.0,6135000.0,4997500.0,2050000.0,65000.0,425000.0,565000.0,Austria,2017-09-30,AT
17677500.0,0.04,0.05,9.12,8640146.25,427597.25,3505796.75,4491597.25,1857500.0,-1780000.0,377500.0,892500.0,2660000.0,6135000.0,4997500.0,2050000.0,65000.0,425000.0,565000.0,Austria,2017-12-31,AT
16962500.0,0.04,0.04,9.96,8526260.75,456664.0,3072918.0,4252830.25,1852500.0,-1780000.0,365000.0,860000.0,2705000.0,6190000.0,4427500.0,1862500.0,62500.0,420000.0,627500.0,Austria,2018-03-31,AT
16962500.0,0.04,0.04,9.96,8526260.75,456664.0,3072918.0,4252830.25,1852500.0,-1780000.0,365000.0,860000.0,2705000.0,6190000.0,4427500.0,1862500.0,62500.0,420000.0,627500.0,Austria,2018-06-30,AT
16962500.0,0.04,0.04,9.96,8526260.75,456664.0,3072918.0,4252830.25,1852500.0,-1780000.0,365000.0,860000.0,2705000.0,6190000.0,4427500.0,1862500.0,62500.0,420000.0,627500.0,Austria,2018-09-30,AT
16962500.0,0.04,0.04,9.96,8526260.75,456664.0,3072918.0,4252830.25,1852500.0,-1780000.0,365000.0,860000.0,2705000.0,6190000.0,4427500.0,1862500.0,62500.0,420000.0,627500.0,Austria,2018-12-31,AT
27307500.0,0.04,0.06,20.0,11887161.75,660646.75,3769528.5,8728638.25,2397500.0,-590000.0,412500.0,1567500.0,4375000.0,6175000.0,6362500.0,5712500.0,145000.0,750000.0,5885000.0,Belgium,2012-03-31,BE
27307500.0,0.04,0.06,20.0,11887161.75,660646.75,3769528.5,8728638.25,2397500.0,-590000.0,412500.0,1567500.0,4375000.0,6175000.0,6362500.0,5712500.0,145000.0,750000.0,5885000.0,Belgium,2012-06-30,BE
27307500.0,0.04,0.06,20.0,11887161.75,660646.75,3769528.5,8728638.25,2397500.0,-590000.0,412500.0,1567500.0,4375000.0,6175000.0,6362500.0,5712500.0,145000.0,750000.0,5885000.0,Belgium,2012-09-30,BE
27307500.0,0.04,0.06,20.0,11887161.75,660646.75,3769528.5,8728638.25,2397500.0,-590000.0,412500.0,1567500.0,4375000.0,6175000.0,6362500.0,5712500.0,145000.0,750000.0,5885000.0,Belgium,2012-12-31,BE
27625000.0,0.04,0.06,19.3,11827726.0,635343.5,3832904.75,8818758.25,2372500.0,-590000.0,372500.0,1517500.0,4762500.0,6052500.0,5827500.0,6387500.0,142500.0,785000.0,5922500.0,Belgium,2013-03-31,BE
27625000.0,0.04,0.06,19.3,11827726.0,635343.5,3832904.75,8818758.25,2372500.0,-590000.0,372500.0,1517500.0,4762500.0,6052500.0,5827500.0,6387500.0,142500.0,785000.0,5922500.0,Belgium,2013-06-30,BE
27625000.0,0.04,0.06,19.3,11827726.0,635343.5,3832904.75,8818758.25,2372500.0,-590000.0,372500.0,1517500.0,4762500.0,6052500.0,5827500.0,6387500.0,142500.0,785000.0,5922500.0,Belgium,2013-09-30,BE
27625000.0,0.04,0.06,19.3,11827726.0,635343.5,3832904.75,8818758.25,2372500.0,-590000.0,372500.0,1517500.0,4762500.0,6052500.0,5827500.0,6387500.0,142500.0,785000.0,5922500.0,Belgium,2013-12-31,BE
26022500.0,0.04,0.06,20.63,11559742.25,660745.5,3698870.5,7751722.0,2415000.0,-590000.0,350000.0,1562500.0,4712500.0,6105000.0,5580000.0,5072500.0,142500.0,677500.0,5335000.0,Belgium,2014-03-31,BE
26022500.0,0.04,0.06,20.63,11559742.25,660745.5,3698870.5,7751722.0,2415000.0,-590000.0,350000.0,1562500.0,4712500.0,6105000.0,5580000.0,5072500.0,142500.0,677500.0,5335000.0,Belgium,2014-06-30,BE
26022500.0,0.04,0.06,20.63,11559742.25,660745.5,3698870.5,7751722.0,2415000.0,-590000.0,350000.0,1562500.0,4712500.0,6105000.0,5580000.0,5072500.0,142500.0,677500.0,5335000.0,Belgium,2014-09-30,BE
26022500.0,0.04,0.06,20.63,11559742.25,660745.5,3698870.5,7751722.0,2415000.0,-590000.0,350000.0,1562500.0,4712500.0,6105000.0,5580000.0,5072500.0,142500.0,677500.0,5335000.0,Belgium,2014-12-31,BE
27290000.0,0.04,0.06,18.43,12047034.0,587031.5,3609521.5,8456080.25,2440000.0,-590000.0,317500.0,1457500.0,4685000.0,6527500.0,5802500.0,5795000.0,145000.0,710000.0,5745000.0,Belgium,2015-03-31,BE
27290000.0,0.04,0.06,18.43,12047034.0,587031.5,3609521.5,8456080.25,2440000.0,-590000.0,317500.0,1457500.0,4685000.0,6527500.0,5802500.0,5795000.0,145000.0,710000.0,5745000.0,Belgium,2015-06-30,BE
27290000.0,0.04,0.06,18.43,12047034.0,587031.5,3609521.5,8456080.25,2440000.0,-590000.0,317500.0,1457500.0,4685000.0,6527500.0,5802500.0,5795000.0,145000.0,710000.0,5745000.0,Belgium,2015-09-30,BE
27290000.0,0.04,0.06,18.43,12047034.0,587031.5,3609521.5,8456080.25,2440000.0,-590000.0,317500.0,1457500.0,4685000.0,6527500.0,5802500.0,5795000.0,145000.0,710000.0,5745000.0,Belgium,2015-12-31,BE
27630000.0,0.03,0.06,17.64,11827200.0,608950.0,3385883.25,8607616.0,2397500.0,40000.0,302500.0,1490000.0,4865000.0,6450000.0,5497500.0,5722500.0,142500.0,725000.0,6425000.0,Belgium,2016-03-31,BE
27630000.0,0.03,0.06,17.64,11827200.0,608950.0,3385883.25,8607616.0,2397500.0,40000.0,302500.0,1490000.0,4865000.0,6450000.0,5497500.0,5722500.0,142500.0,725000.0,6425000.0,Belgium,2016-06-30,BE
27630000.0,0.03,0.06,17.64,11827200.0,608950.0,3385883.25,8607616.0,2397500.0,40000.0,302500.0,1490000.0,4865000.0,6450000.0,5497500.0,5722500.0,142500.0,725000.0,6425000.0,Belgium,2016-09-30,BE
27630000.0,0.03,0.06,17.64,11827200.0,608950.0,3385883.25,8607616.0,2397500.0,40000.0,302500.0,1490000.0,4865000.0,6450000.0,5497500.0,5722500.0,142500.0,725000.0,6425000.0,Belgium,2016-12-31,BE
27102500.0,0.03,0.06,18.09,11647990.0,572852.25,3327026.75,8773319.25,2330000.0,40000.0,290000.0,1395000.0,4665000.0,6302500.0,5527500.0,5675000.0,142500.0,735000.0,7215000.0,Belgium,2017-03-31,BE
27102500.0,0.03,0.06,18.09,11647990.0,572852.25,3327026.75,8773319.25,2330000.0,40000.0,290000.0,1395000.0,4665000.0,6302500.0,5527500.0,5675000.0,142500.0,735000.0,7215000.0,Belgium,2017-06-30,BE
27102500.0,0.03,0.06,18.09,11647990.0,572852.25,3327026.75,8773319.25,2330000.0,40000.0,290000.0,1395000.0,4665000.0,6302500.0,5527500.0,5675000.0,142500.0,735000.0,7215000.0,Belgium,2017-09-30,BE
27102500.0,0.03,0.06,18.09,11647990.0,572852.25,3327026.75,8773319.25,2330000.0,40000.0,290000.0,1395000.0,4665000.0,6302500.0,5527500.0,5675000.0,142500.0,735000.0,7215000.0,Belgium,2017-12-31,BE
27227500.0,0.03,0.06,19.07,11496564.5,633595.75,3341732.5,9044873.25,2350000.0,40000.0,277500.0,1337500.0,4805000.0,6327500.0,5617500.0,5602500.0,142500.0,730000.0,8735000.0,Belgium,2018-03-31,BE
27227500.0,0.03,0.06,19.07,11496564.5,633595.75,3341732.5,9044873.25,2350000.0,40000.0,277500.0,1337500.0,4805000.0,6327500.0,5617500.0,5602500.0,142500.0,730000.0,8735000.0,Belgium,2018-06-30,BE
27227500.0,0.03,0.06,19.07,11496564.5,633595.75,3341732.5,9044873.25,2350000.0,40000.0,277500.0,1337500.0,4805000.0,6327500.0,5617500.0,5602500.0,142500.0,730000.0,8735000.0,Belgium,2018-09-30,BE
27227500.0,0.03,0.06,19.07,11496564.5,633595.75,3341732.5,9044873.25,2350000.0,40000.0,277500.0,1337500.0,4805000.0,6327500.0,5617500.0,5602500.0,142500.0,730000.0,8735000.0,Belgium,2018-12-31,BE
327895000.0,0.04,0.04,2.23,81933492.25,6249500.0,15254117.75,15849140.0,122372500.0,67385000.0,16380000.0,8405000.0,25477500.0,50602500.0,20557500.0,5020000.0,1935000.0,9760000.0,4707500.0,Brazil,2012-03-31,BR
327895000.0,0.04,0.04,2.23,81933492.25,6249500.0,15254117.75,15849140.0,122372500.0,67385000.0,16380000.0,8405000.0,25477500.0,50602500.0,20557500.0,5020000.0,1935000.0,9760000.0,4707500.0,Brazil,2012-06-30,BR
327895000.0,0.04,0.04,2.23,81933492.25,6249500.0,15254117.75,15849140.0,122372500.0,67385000.0,16380000.0,8405000.0,25477500.0,50602500.0,20557500.0,5020000.0,1935000.0,9760000.0,4707500.0,Brazil,2012-09-30,BR
327895000.0,0.04,0.04,2.23,81933492.25,6249500.0,15254117.75,15849140.0,122372500.0,67385000.0,16380000.0,8405000.0,25477500.0,50602500.0,20557500.0,5020000.0,1935000.0,9760000.0,4707500.0,Brazil,2012-12-31,BR
333755000.0,0.04,0.04,1.95,85584531.0,6663000.0,16401022.25,18675946.75,121385000.0,66045000.0,16605000.0,8832500.0,24807500.0,52407500.0,26767500.0,5097500.0,1927500.0,9882500.0,4460000.0,Brazil,2013-03-31,BR
333755000.0,0.04,0.04,1.95,85584531.0,6663000.0,16401022.25,18675946.75,121385000.0,66045000.0,16605000.0,8832500.0,24807500.0,52407500.0,26767500.0,5097500.0,1927500.0,9882500.0,4460000.0,Brazil,2013-06-30,BR
333755000.0,0.04,0.04,1.95,85584531.0,6663000.0,16401022.25,18675946.75,121385000.0,66045000.0,16605000.0,8832500.0,24807500.0,52407500.0,26767500.0,5097500.0,1927500.0,9882500.0,4460000.0,Brazil,2013-09-30,BR
333755000.0,0.04,0.04,1.95,85584531.0,6663000.0,16401022.25,18675946.75,121385000.0,66045000.0,16605000.0,8832500.0,24807500.0,52407500.0,26767500.0,5097500.0,1927500.0,9882500.0,4460000.0,Brazil,2013-12-31,BR
343197500.0,0.04,0.04,1.79,89188344.5,6727000.0,17258474.25,20321431.25,123752500.0,66722500.0,16830000.0,8762500.0,24495000.0,53767500.0,31455000.0,5117500.0,2125000.0,10172500.0,4645000.0,Brazil,2014-03-31,BR
343197500.0,0.04,0.04,1.79,89188344.5,6727000.0,17258474.25,20321431.25,123752500.0,66722500.0,16830000.0,8762500.0,24495000.0,53767500.0,31455000.0,5117500.0,2125000.0,10172500.0,4645000.0,Brazil,2014-06-30,BR
343197500.0,0.04,0.04,1.79,89188344.5,6727000.0,17258474.25,20321431.25,123752500.0,66722500.0,16830000.0,8762500.0,24495000.0,53767500.0,31455000.0,5117500.0,2125000.0,10172500.0,4645000.0,Brazil,2014-09-30,BR
343197500.0,0.04,0.04,1.79,89188344.5,6727000.0,17258474.25,20321431.25,123752500.0,66722500.0,16830000.0,8762500.0,24495000.0,53767500.0,31455000.0,5117500.0,2125000.0,10172500.0,4645000.0,Brazil,2014-12-31,BR
338570000.0,0.04,0.04,0.93,82589644.0,6270500.0,17362915.75,20116190.25,124237500.0,67897500.0,17055000.0,8142500.0,23647500.0,49965000.0,30175000.0,5055000.0,2077500.0,10317500.0,5137500.0,Brazil,2015-03-31,BR
338570000.0,0.04,0.04,0.93,82589644.0,6270500.0,17362915.75,20116190.25,124237500.0,67897500.0,17055000.0,8142500.0,23647500.0,49965000.0,30175000.0,5055000.0,2077500.0,10317500.0,5137500.0,Brazil,2015-06-30,BR
338570000.0,0.04,0.04,0.93,82589644.0,6270500.0,17362915.75,20116190.25,124237500.0,67897500.0,17055000.0,8142500.0,23647500.0,49965000.0,30175000.0,5055000.0,2077500.0,10317500.0,5137500.0,Brazil,2015-09-30,BR
338570000.0,0.04,0.04,0.93,82589644.0,6270500.0,17362915.75,20116190.25,124237500.0,67897500.0,17055000.0,8142500.0,23647500.0,49965000.0,30175000.0,5055000.0,2077500.0,10317500.0,5137500.0,Brazil,2015-12-31,BR
360995000.0,0.04,0.04,1.14,78234778.25,5603750.0,15957804.5,17416417.25,125747500.0,98072500.0,17222500.0,7542500.0,21172500.0,49722500.0,24097500.0,5102500.0,2145000.0,10175000.0,4425000.0,Brazil,2016-03-31,BR
360995000.0,0.04,0.04,1.14,78234778.25,5603750.0,15957804.5,17416417.25,125747500.0,98072500.0,17222500.0,7542500.0,21172500.0,49722500.0,24097500.0,5102500.0,2145000.0,10175000.0,4425000.0,Brazil,2016-06-30,BR
360995000.0,0.04,0.04,1.14,78234778.25,5603750.0,15957804.5,17416417.25,125747500.0,98072500.0,17222500.0,7542500.0,21172500.0,49722500.0,24097500.0,5102500.0,2145000.0,10175000.0,4425000.0,Brazil,2016-09-30,BR
360995000.0,0.04,0.04,1.14,78234778.25,5603750.0,15957804.5,17416417.25,125747500.0,98072500.0,17222500.0,7542500.0,21172500.0,49722500.0,24097500.0,5102500.0,2145000.0,10175000.0,4425000.0,Brazil,2016-12-31,BR
365357500.0,0.04,0.04,1.19,79454916.25,5257830.0,16830485.25,17671947.5,126817500.0,99127500.0,17387500.0,7235000.0,22625000.0,50005000.0,24465000.0,5120000.0,2130000.0,10440000.0,4347500.0,Brazil,2017-03-31,BR
365357500.0,0.04,0.04,1.19,79454916.25,5257830.0,16830485.25,17671947.5,126817500.0,99127500.0,17387500.0,7235000.0,22625000.0,50005000.0,24465000.0,5120000.0,2130000.0,10440000.0,4347500.0,Brazil,2017-06-30,BR
365357500.0,0.04,0.04,1.19,79454916.25,5257830.0,16830485.25,17671947.5,126817500.0,99127500.0,17387500.0,7235000.0,22625000.0,50005000.0,24465000.0,5120000.0,2130000.0,10440000.0,4347500.0,Brazil,2017-09-30,BR
365357500.0,0.04,0.04,1.19,79454916.25,5257830.0,16830485.25,17671947.5,126817500.0,99127500.0,17387500.0,7235000.0,22625000.0,50005000.0,24465000.0,5120000.0,2130000.0,10440000.0,4347500.0,Brazil,2017-12-31,BR
355145000.0,0.04,0.04,0.93,76475697.5,5160080.5,16457026.0,16854268.0,124025000.0,96985000.0,17555000.0,7247500.0,21745000.0,47915000.0,22110000.0,5095000.0,2170000.0,10295000.0,4185000.0,Brazil,2018-03-31,BR
355145000.0,0.04,0.04,0.93,76475697.5,5160080.5,16457026.0,16854268.0,124025000.0,96985000.0,17555000.0,7247500.0,21745000.0,47915000.0,22110000.0,5095000.0,2170000.0,10295000.0,4185000.0,Brazil,2018-06-30,BR
355145000.0,0.04,0.04,0.93,76475697.5,5160080.5,16457026.0,16854268.0,124025000.0,96985000.0,17555000.0,7247500.0,21745000.0,47915000.0,22110000.0,5095000.0,2170000.0,10295000.0,4185000.0,Brazil,2018-09-30,BR
355145000.0,0.04,0.04,0.93,76475697.5,5160080.5,16457026.0,16854268.0,124025000.0,96985000.0,17555000.0,7247500.0,21745000.0,47915000.0,22110000.0,5095000.0,2170000.0,10295000.0,4185000.0,Brazil,2018-12-31,BR
207517500.0,0.04,0.1,1.47,66044642.5,1633076.25,20394326.5,49738153.75,14785000.0,33965000.0,4340000.0,4810000.0,16767500.0,44195000.0,52610000.0,16902500.0,12012500.0,7130000.0,1085000.0,Canada,2012-03-31,CA
207517500.0,0.04,0.1,1.47,66044642.5,1633076.25,20394326.5,49738153.75,14785000.0,33965000.0,4340000.0,4810000.0,16767500.0,44195000.0,52610000.0,16902500.0,12012500.0,7130000.0,1085000.0,Canada,2012-06-30,CA
207517500.0,0.04,0.1,1.47,66044642.5,1633076.25,20394326.5,49738153.75,14785000.0,33965000.0,4340000.0,4810000.0,16767500.0,44195000.0,52610000.0,16902500.0,12012500.0,7130000.0,1085000.0,Canada,2012-09-30,CA
